LATITUDE™ Patient Management System,https://www.bostonscientific.com/jp-JP/products/remote-patient-monitoring/Latitude_Patient_Management_System.html
Alair™ Bronchial Thermoplasty System,https://www.bostonscientific.com/jp-JP/products/bronchial-thermoplasty/Alair.html
Vercise Cartesia™ ディレクショナルリード,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/VerciseCartesia.html
Vercise Gevia™ DBS System バーサイス ジェビア MRI DBS システム,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/Gevia.html
Vercise™ Deep Brain Stimulation System バーサイス DBS システム,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/Vercise.html
Vercise™ PC バーサイス PC DBS システム,https://www.bostonscientific.com/jp-JP/products/deep-brain-stimulation-systems/VercisePC.html
Rubicon™ Crossing Catheter,https://www.bostonscientific.com/jp-JP/products/CTO-systems/Rubicon.html
Capio™ SLIM Suture Capturing Device,https://www.bostonscientific.com/jp-JP/products/Suture-instrument/Capio_SLIM.html
"Flexiva™ /Flexiva™ TracTip
High Power Single-Use Laser Fibers",https://www.bostonscientific.com/jp-JP/products/laser-fibers/Flexiva.html
MucoUp®,https://www.bostonscientific.com/jp-JP/products/Injection-solution/MucoUp.html
VALITUDE™ CRT-P,https://www.bostonscientific.com/jp-JP/products/crt-p/VALITUDE_CRT-P.html
RHYTHMIA™ MAPPING SYSTEM,https://www.bostonscientific.com/jp-JP/products/capital-equipment-mapping-navigation/RHYTHMIA.html
COMET™Ⅱ,https://www.bostonscientific.com/jp-JP/products/PressureGuidewire/COMET.html
AMS800®,https://www.bostonscientific.com/jp-JP/products/ArtificialUrinarySphincter/AMS800.html
Beastor Inflation Device,https://www.bostonscientific.com/jp-JP/products/inflation-device/BeastorInflationDevice.html
B-クリーン,https://www.bostonscientific.com/jp-JP/products/Infection-control/B-clean.html
Blox™,https://www.bostonscientific.com/jp-JP/products/Infection-control/Blox.html
EndoArmor™ Gowns,https://www.bostonscientific.com/jp-JP/products/Infection-control/EndoArmorGowns.html
EndoGlide™,https://www.bostonscientific.com/jp-JP/products/Infection-control/EndoGlide.html
HedgeHog™,https://www.bostonscientific.com/jp-JP/products/Infection-control/HedgeHog.html
Koala™,https://www.bostonscientific.com/jp-JP/products/Infection-control/Koala.html
Orca™,https://www.bostonscientific.com/jp-JP/products/Infection-control/Orca.html
S-Valve,https://www.bostonscientific.com/jp-JP/products/Infection-control/S-Valve.html
